fid,iid,rep,budget,pred_t1,pred_t2,pred_t3
15,5.0,17.0,450,-2.049374288268749,-2.3176597226816953,-2.4115547800562758
15,5.0,17.0,500,-2.403011872553972,-1.8409307036548987,-2.1563590180752987
15,5.0,17.0,550,-2.4178607918183777,-1.942145223977652,-2.5923097843072442
15,5.0,17.0,600,-3.2627206646224622,-3.6574600257897267,-3.739794768174858
15,5.0,17.0,650,-1.628444817240397,-1.3231718084004953,-1.4788590308070142
15,5.0,17.0,700,-2.3689256451059624,-2.1974656988012247,-3.6611745511282447
15,5.0,17.0,750,-2.623228040043552,-1.7018090783334425,-2.0914749451816745
15,5.0,17.0,800,-2.583056088672996,-2.0236297038566287,-1.805972470073728
15,5.0,17.0,850,-1.5298943003144192,-1.5559624440926743,-1.6029159934992514
15,5.0,17.0,900,-2.860352102503633,-1.9639850232758596,
15,5.0,17.0,950,-1.5462525061609158,,
15,5.0,18.0,50,-2.014510244462811,-1.9999446502551268,-2.0943840403762026
15,5.0,18.0,100,-1.741362712300895,-1.7683981570863678,-1.6237268123853055
15,5.0,18.0,150,-1.6382140387985162,-1.9969539548816433,-1.5421877970852051
15,5.0,18.0,200,-1.7397511205118514,-1.3985031381103887,-1.3055527653004977
15,5.0,18.0,250,-1.1495702950563491,-0.9962038152386111,-1.049329804030395
15,5.0,18.0,300,-1.2524353032239919,-1.1241407614180765,-1.0355022709681503
15,5.0,18.0,350,-1.399670619199704,-1.223987176126197,-1.1750057120487467
15,5.0,18.0,400,-1.1638927601768658,-1.4020801957014397,-1.3101956297404143
15,5.0,18.0,450,-1.2400831133643022,-1.174186933823071,-1.2154314302667828
15,5.0,18.0,500,-1.2169279889087614,-1.2938446353706456,-1.2687695584631136
15,5.0,18.0,550,-1.5957373650247435,-1.4289599154821262,-1.5012977334217843
15,5.0,18.0,600,-1.381869216614898,-1.2789183692039408,-1.3367033529409065
15,5.0,18.0,650,-1.3178198582030012,-1.1519815320589035,-1.2663641644573935
15,5.0,18.0,700,-1.4901626298405426,-1.3906693863572654,-1.2900516798674166
15,5.0,18.0,750,-1.369173854026657,-1.2702831589719632,-1.3474686799603002
15,5.0,18.0,800,-1.5590631014880532,-1.291049732724542,-1.2967937070597613
15,5.0,18.0,850,-1.5324897897663947,-1.4832130079291481,-1.8478834485527313
15,5.0,18.0,900,-1.5731163880625532,-1.2438449640072786,
15,5.0,18.0,950,-1.59885193347006,,
15,5.0,19.0,50,-1.8909295955298469,-1.9069118091328627,-1.950583935077819
15,5.0,19.0,100,-1.7306769331659848,-1.3919338026094732,-1.3571167608816856
15,5.0,19.0,150,-1.4752732592920859,-1.2964292698550708,-1.4207139343502682
15,5.0,19.0,200,-1.4791225957416243,-1.4347951258475868,-1.5064568368546745
15,5.0,19.0,250,-1.4267961380510155,-1.4968696730568085,-1.32162588040254
15,5.0,19.0,300,-1.5078536494715271,-1.363520860194496,-1.341217612383878
15,5.0,19.0,350,-1.644511146970758,-1.3664802761483297,-1.5401340428312535
15,5.0,19.0,400,-3.1105343824361817,-1.9579070076239575,-2.1964437128981924
15,5.0,19.0,450,-1.2910319395128296,-1.6532692028915734,-1.4058036042874533
15,5.0,19.0,500,-1.503991261110194,-1.5522615652375105,-1.467134460539079
15,5.0,19.0,550,-1.677769366510273,-1.8521353822454274,-1.9570888189324325
15,5.0,19.0,600,-1.5620618585610782,-2.1640129709746896,-1.7940452772798077
15,5.0,19.0,650,-1.9756110589059817,-1.9876828535606141,-1.4068614540536195
15,5.0,19.0,700,-1.6681145481531001,-1.571055779397258,-1.3723917400806327
15,5.0,19.0,750,-2.2074457799154086,-1.8422449138915826,-1.7624813749497517
15,5.0,19.0,800,-2.2365128702145873,-2.0803807445649896,-2.4697664493494025
15,5.0,19.0,850,-2.265923565299615,-1.9524385607149193,-2.4805337273954655
15,5.0,19.0,900,-1.8062260000680452,-1.6332405006901387,
15,5.0,19.0,950,-1.8731194794746076,,
16,1.0,0.0,50,-3.247017380867332,-3.057113325498924,-2.738173404987185
16,1.0,0.0,100,-2.650887808412333,-2.884416910484658,-2.848857551113635
16,1.0,0.0,150,-2.780171175512986,-2.458413217870451,-2.4087862830772755
16,1.0,0.0,200,-2.0728771186951938,-1.9694528233191457,-1.6796884659046927
16,1.0,0.0,250,-1.9456468254617862,-2.0537312246668606,-1.8607869722817376
16,1.0,0.0,300,-1.8510704113361505,-1.8916402680675348,-1.9425299837296943
16,1.0,0.0,350,-2.1380645663815767,-1.953903695468744,-1.839923379465837
16,1.0,0.0,400,-1.8058614785312839,-1.2613179856186147,-1.6574805808342836
16,1.0,0.0,450,-2.817281874378191,-2.383974255118726,-1.936589070592675
16,1.0,0.0,500,-2.3052126474765897,-2.37015358398108,-2.3565734796785542
16,1.0,0.0,550,-2.2844337339064573,-2.102281879122915,-2.257791306434631
16,1.0,0.0,600,-2.308870426514295,-2.085858811414152,-2.090364051628618
16,1.0,0.0,650,-2.165710962063114,-1.9213200538073085,-1.7230375584884632
16,1.0,0.0,700,-2.235733365179881,-1.8079525559429375,-1.6406573325702105
16,1.0,0.0,750,-2.042120071744464,-1.6369983092931788,-1.663601375287205
16,1.0,0.0,800,-2.2068757331471636,-1.555303510174354,-2.2602567626000964
16,1.0,0.0,850,-1.899531481298955,-2.031767576179964,-1.9094524181320462
16,1.0,0.0,900,-1.916446945390012,-1.8461009667914476,
16,1.0,0.0,950,-2.1156559181670236,,
16,1.0,1.0,50,-3.9834923872585644,-4.028854861351157,-3.291274661923398
16,1.0,1.0,100,-2.9252174411756497,-2.725953194113158,-2.382894413128651
16,1.0,1.0,150,-2.757613751232232,-2.399427377819957,-2.5053288924575994
16,1.0,1.0,200,-2.4238489875938547,-2.5160340609244023,-1.9794420336565872
16,1.0,1.0,250,-1.9670159284274498,-1.4847403644047137,-2.3030985896709573
16,1.0,1.0,300,-1.8784935760371573,-1.6991440150103667,-1.8913683678258137
16,1.0,1.0,350,-2.174970586700828,-2.112620618197327,-1.9584198396408095
16,1.0,1.0,400,-1.6984351909687512,-2.087136619294758,-1.6536113829131904
16,1.0,1.0,450,-1.9709075122627044,-2.7441883781003393,-2.181741809693573
16,1.0,1.0,500,-2.094645530035579,-2.053435537013777,-1.8366571009713408
16,1.0,1.0,550,-2.1444825791524766,-2.8068128235555885,-2.2230619033899446
16,1.0,1.0,600,-2.7773154305877874,-2.5214089245872815,-2.256918868064509
16,1.0,1.0,650,-2.302793534416495,-1.875802741409599,-2.555019305376844
16,1.0,1.0,700,-2.0624455426473323,-2.239157697671322,-3.1255673539376767
16,1.0,1.0,750,-2.489572692675391,-2.0186635181485126,-2.7289931150649256
16,1.0,1.0,800,-3.8041368372916673,-2.075839490720325,-2.8897668597110453
16,1.0,1.0,850,-2.6781092692587176,-2.5065908741391816,-2.8126885963534356
16,1.0,1.0,900,-2.277306934758113,-2.4128802909980873,
16,1.0,1.0,950,-2.6223735888735273,,
16,1.0,2.0,50,-2.350983076494748,-2.472138917667833,-2.533457518450061
16,1.0,2.0,100,-2.051944203725512,-2.1741521040197056,-2.1578874246462036
16,1.0,2.0,150,-2.5223363187431667,-2.282428430462769,-2.1799951809396294
16,1.0,2.0,200,-2.239576575781213,-2.1125060367362543,-1.9875085589273556
16,1.0,2.0,250,-1.1932987478566217,-1.0748290326546877,-0.7725231419194128
16,1.0,2.0,300,-1.9100063495164834,-1.5751476154791335,-1.592334112431816
16,1.0,2.0,350,-2.2619200660016143,-1.8540333006198644,-1.2521242878805496
16,1.0,2.0,400,-0.9429896432258684,-0.97984434578504,-0.9848650162216014
16,1.0,2.0,450,-0.867676946804713,-1.0317164901970384,-0.9742439662743472
16,1.0,2.0,500,-1.0748726764157241,-1.1001562549648902,-0.8118969106462794
16,1.0,2.0,550,-1.6541806724384864,-1.6403582206691147,-1.362895740063845
16,1.0,2.0,600,-1.6092340993031917,-1.5387670638683573,-1.6034613909786013
16,1.0,2.0,650,-1.5368204384029043,-1.6597274274294016,-1.531542461672733
16,1.0,2.0,700,-2.0704821285419106,-1.9061059240301093,-1.729462817538816
16,1.0,2.0,750,-1.8223417902060464,-1.836974373676402,-1.5038038778784264
16,1.0,2.0,800,-1.7019863075327293,-1.9685576140818877,-1.7669625194409393
16,1.0,2.0,850,-1.9005741069241626,-1.6089788162319332,-1.8606244362001032
16,1.0,2.0,900,-1.77262273539771,-1.6527224878301126,
16,1.0,2.0,950,-1.5428999833062285,,
16,1.0,3.0,50,-2.5555336913360533,-2.470831106215972,-2.751780420936535
16,1.0,3.0,100,-2.3652286005111884,-2.3328346880777886,-2.498848521197836
16,1.0,3.0,150,-2.1752052378280533,-2.201237194994194,-2.529402184202329
16,1.0,3.0,200,-2.1305923967758242,-2.317781105394469,-1.9596936585066647
16,1.0,3.0,250,-3.0739527254148755,-2.769574229388411,-3.145420620159597
16,1.0,3.0,300,-2.1175505178387173,-2.5828307670993293,-2.3798342898381804
16,1.0,3.0,350,-2.7733018118833863,-2.9319739859021636,-2.523606900365574
16,1.0,3.0,400,-2.5135206948437347,-1.9080725274757961,-2.6115455774900638
16,1.0,3.0,450,-2.6861130992227165,-1.7773708598155706,-1.8738080190190152
16,1.0,3.0,500,-1.984631991936227,-2.194722384911537,-1.9652200295789957
16,1.0,3.0,550,-1.8253922739542563,-2.287201687801925,-2.011705351451969
16,1.0,3.0,600,-2.1748353081794476,-2.16567232453678,-1.960377861547014
16,1.0,3.0,650,-1.6937105850519631,-1.9885716515303253,-1.4604021220510803
16,1.0,3.0,700,-1.5240093900605411,-1.5665591860810468,-2.0619412787466613
16,1.0,3.0,750,-1.4233005658099775,-1.5225596691780723,-1.3797602032809304
16,1.0,3.0,800,-1.2681980570070746,-1.4495334656174244,-1.2846370512912568
16,1.0,3.0,850,-1.464373221277419,-1.1830186910228935,-1.432935772684243
16,1.0,3.0,900,-1.511990446340837,-1.5836652571389447,
16,1.0,3.0,950,-1.707175011783975,,
16,1.0,4.0,50,-4.247864842455148,-4.134721829280702,-3.5715681369556274
16,1.0,4.0,100,-3.523641266980674,-4.082802180790588,-3.568248100912952
16,1.0,4.0,150,-4.263607311795868,-3.984029536452566,-4.319525086176141
16,1.0,4.0,200,-4.0506128375397585,-4.282956563617911,-4.22300232808635
16,1.0,4.0,250,-4.783355637233201,-4.852096553888384,-4.821245545860844
16,1.0,4.0,300,-2.0288288843556597,-2.539069677779681,-2.098015789387445
16,1.0,4.0,350,-2.6561468281995775,-2.28027187186273,-2.33028819289648
16,1.0,4.0,400,-2.198699825978561,-1.871576621866599,-2.278231586388803
16,1.0,4.0,450,-2.148959368748969,-2.123700131888066,-2.038932202176476
16,1.0,4.0,500,-1.9405788519167988,-2.107899482875055,-1.8430061583257984
16,1.0,4.0,550,-1.9624643195042766,-1.7263951055833222,-1.8849135791318206
16,1.0,4.0,600,-1.9440968975633786,-2.4157945071592937,-1.9731241229098768
16,1.0,4.0,650,-1.5447247191521796,-1.8186421447765102,-1.5060062324819823
16,1.0,4.0,700,-1.3737367212280303,-1.5567811035782206,-1.8573602368003856
16,1.0,4.0,750,-1.6566114634021067,-1.5962951349646028,-1.7861622444686105
16,1.0,4.0,800,-2.2691350296860167,-1.955235912490258,-1.3372569927012767
16,1.0,4.0,850,-1.5957751962611728,-1.607452886028484,-1.4567753789059195
16,1.0,4.0,900,-2.134058044798093,-2.275542510995646,
16,1.0,4.0,950,-1.8443428163891902,,
16,1.0,5.0,50,-3.479721161495336,-3.330121703439791,-3.2129964886498983
16,1.0,5.0,100,-2.4478903640536056,-2.61714151978535,-2.2024544789239875
16,1.0,5.0,150,-2.5862327471472057,-2.6951966397028544,-2.4470423811151365
16,1.0,5.0,200,-1.933074531255194,-1.7918008799249276,-1.8502960811717144
16,1.0,5.0,250,-2.0957920354489983,-1.6585778275053473,-2.245113166421412
16,1.0,5.0,300,-2.168200349042379,-2.3719433665285683,-2.1695346944286373
16,1.0,5.0,350,-2.4667858603599933,-2.2781345124677252,-2.210877917965603
16,1.0,5.0,400,-2.0116263558775604,-1.958064934247077,-1.8301145298378787
16,1.0,5.0,450,-2.1262918940429296,-1.8704486923336543,-1.8445297010136656
16,1.0,5.0,500,-2.4211226819047322,-2.0877762930879644,-2.1670248581581166
16,1.0,5.0,550,-1.6683323570609163,-2.053997346473425,-2.3024957496772553
16,1.0,5.0,600,-1.8104126975189772,-1.9842873648854351,-1.7814895879953347
16,1.0,5.0,650,-1.8215577051714025,-2.113501246731913,-1.7774198653110325
16,1.0,5.0,700,-1.728789982069751,-1.669908669327029,-1.6554815104186527
16,1.0,5.0,750,-1.7295365934380926,-1.7150628406386492,-1.8088319681523557
16,1.0,5.0,800,-2.023305394505923,-1.7630069534181105,-1.8297003204641618
16,1.0,5.0,850,-1.8713934801921963,-1.8427681341899906,-1.803709527466948
16,1.0,5.0,900,-2.130721201983451,-1.9810005953595133,
16,1.0,5.0,950,-2.088210398602533,,
16,1.0,6.0,50,-2.2152849407292026,-2.7585799764447,-2.636484528359344
16,1.0,6.0,100,-2.6746907852773725,-2.1680822525009784,-2.322875381580167
16,1.0,6.0,150,-2.7719323383296697,-2.890742613615659,-2.37411743993212
16,1.0,6.0,200,-4.2370980510298875,-4.971533595749437,-4.482084065801146
16,1.0,6.0,250,-4.334097002455149,-3.429659147050538,-3.4851664898506782
16,1.0,6.0,300,-3.2886367970207173,-3.156785355357962,-2.9118201835694766
16,1.0,6.0,350,-4.345139702780613,-4.292998402079539,-4.049560073342043
16,1.0,6.0,400,-5.4713545808796935,-4.301166135369032,-5.04736541689161
16,1.0,6.0,450,-3.9650410500799165,-4.730920778150418,-4.686310452509606
16,1.0,6.0,500,-4.384156913867571,-4.448017920280741,-4.333904333476664
16,1.0,6.0,550,-4.043225330116892,-4.7905342210589446,-5.094194002895325
16,1.0,6.0,600,-5.294985086239575,-4.938951739620172,-4.629285531824671
16,1.0,6.0,650,-4.787387682993803,-4.93421704617235,-5.314037482919497
16,1.0,6.0,700,-5.221439748212901,-4.787477893509708,-3.7148030034578707
16,1.0,6.0,750,-3.751031378453935,-3.39797756983022,-3.377168774183967
16,1.0,6.0,800,-3.920801448915641,-4.527523925998869,-4.236582055128534
16,1.0,6.0,850,-3.9513119271260337,-5.1330977897827506,-4.601477197569218
16,1.0,6.0,900,-5.362787688806355,-4.05365221966286,
16,1.0,6.0,950,-5.05367838325237,,
16,1.0,7.0,50,-2.7545135909381595,-2.771836615661183,-2.9347832544685932
16,1.0,7.0,100,-2.5673226039506507,-2.7714413252263954,-2.2883124889852398
16,1.0,7.0,150,-3.0307254394233074,-2.7907560969339857,-2.5373770655554266
16,1.0,7.0,200,-3.576794388447573,-3.130433375989951,-3.6691431379281907
16,1.0,7.0,250,-3.899519802840903,-3.4552706525600825,-3.8328016819088155
16,1.0,7.0,300,-2.43734943183972,-2.636055035287073,-2.4912339434220474
16,1.0,7.0,350,-2.857280810737464,-2.961164499673398,-2.764410096488921
16,1.0,7.0,400,-2.708841867413432,-2.726031384901638,-2.401048724008059
16,1.0,7.0,450,-2.0307413620251458,-2.2378858176588703,-1.8610687925827327
16,1.0,7.0,500,-2.252248439381262,-1.8457989807897177,-1.9793836536853895
16,1.0,7.0,550,-1.6212801872090652,-2.3397285864885693,-2.1321453115075157
16,1.0,7.0,600,-1.856332415162428,-1.9643516489619788,-1.7621114748342483
16,1.0,7.0,650,-2.378015514535577,-1.6159335597763997,-1.821204893749945
16,1.0,7.0,700,-1.4899163638571205,-1.7671629814524967,-2.7543384348402147
16,1.0,7.0,750,-2.2160288460405075,-1.4964700515305724,-1.7491767487647039
16,1.0,7.0,800,-1.532219995215096,-1.6198316566360766,-1.5721062476578318
16,1.0,7.0,850,-2.037655243758851,-1.7313254718560203,-1.748995284515938
16,1.0,7.0,900,-1.4175792125361169,-1.996460493327318,
16,1.0,7.0,950,-2.036861123643825,,
16,1.0,8.0,50,-2.579479121282649,-2.8425637927157865,-2.62693742649503
16,1.0,8.0,100,-2.8744250699095977,-2.5608587952241,-2.7035416991249788
16,1.0,8.0,150,-2.5198618051216086,-2.302985653566896,-2.3857736343918003
16,1.0,8.0,200,-2.78852138077904,-2.392606627709656,-2.4611226062094036
16,1.0,8.0,250,-2.73898405628221,-3.092696640279283,-3.463805658532021
16,1.0,8.0,300,-2.6069561839552127,-3.264254104151203,-2.4593456455786358
16,1.0,8.0,350,-2.5715031676802904,-2.271248473040502,-2.1961937310958723
16,1.0,8.0,400,-2.3691986937180998,-2.236379466795615,-2.5650158649983226
16,1.0,8.0,450,-1.9423133782824584,-2.6323706110621425,-2.2300164803581493
16,1.0,8.0,500,-2.574961460770269,-1.915763323189807,-2.2945406300062476
16,1.0,8.0,550,-2.001204332692506,-2.2829716273580742,-1.898608240782273
16,1.0,8.0,600,-1.7313799545230464,-1.7187632644338773,-1.7402052444507037
16,1.0,8.0,650,-1.9745903656286798,-1.7409411883944579,-1.7834948698877733
16,1.0,8.0,700,-1.66489318698807,-1.7806030433224187,-1.5591377935196629
16,1.0,8.0,750,-1.935028669869643,-1.7840576994343125,-1.6833337771044774
16,1.0,8.0,800,-1.8105304167225025,-1.77979753182408,-1.617744728815554
16,1.0,8.0,850,-1.9012781108439867,-1.7879904509056135,-1.972610435534787
16,1.0,8.0,900,-1.9711151367833388,-1.7870341139958372,
16,1.0,8.0,950,-1.7062086324394643,,
16,1.0,9.0,50,-2.3832324407844485,-2.4175733029359288,-2.4546991671267073
16,1.0,9.0,100,-2.6842006931104456,-2.8456241859889047,-3.1927838231997843
16,1.0,9.0,150,-1.9876206099732814,-2.219921318166067,-2.1610998172424316
16,1.0,9.0,200,-2.8914338496282643,-2.7489746560526127,-2.9959023350616585
16,1.0,9.0,250,-3.3120236793437323,-2.892516025511392,-3.1425364638573385
16,1.0,9.0,300,-2.5161910596358275,-2.746032203483616,-2.8094675468397536
16,1.0,9.0,350,-2.5414945586479565,-2.199712420426318,-2.3140953522692036
16,1.0,9.0,400,-5.549672890792356,-4.316850564362784,-5.421255837404288
16,1.0,9.0,450,-2.5268149322740694,-2.4779746591490692,-2.6923878027568797
16,1.0,9.0,500,-2.3366265226263327,-2.426618656241265,-2.5091909735169557
16,1.0,9.0,550,-4.493012992417991,-3.7160150025359004,-3.7492048284163446
16,1.0,9.0,600,-2.1981794354894477,-2.4507986098646,-2.743284283477406
16,1.0,9.0,650,-2.5710368462505313,-2.365070103525443,-2.5124968435959616
16,1.0,9.0,700,-2.3074126811679325,-2.5444740913125306,-2.255777005641632
16,1.0,9.0,750,-2.645890653600001,-2.2377093843942935,-2.581047856109086
16,1.0,9.0,800,-3.019564003308998,-3.3019223686756853,-3.7685901854189523
16,1.0,9.0,850,-2.5535235681313244,-2.317582341078638,-2.6534855715850125
16,1.0,9.0,900,-2.739782490801891,-2.8397569922418597,
16,1.0,9.0,950,-3.4245508491165055,,
16,1.0,10.0,50,-2.4355289094371315,-2.9082577277611485,-2.6821079254039644
16,1.0,10.0,100,-2.5862381691491043,-2.151465829490288,-2.3293481419436954
16,1.0,10.0,150,-2.346220017232829,-2.5799448111999075,-2.0781921889194295
16,1.0,10.0,200,-1.8552457837912812,-1.771591948863431,-1.6912716487817225
16,1.0,10.0,250,-1.54020436623331,-1.5479353432255787,-1.4216771780802078
16,1.0,10.0,300,-1.8560216457512106,-1.7464422754643882,-1.8615697990251483
16,1.0,10.0,350,-3.0569575947505787,-2.55941311065823,-3.0675711202131115
16,1.0,10.0,400,-2.5814968906982343,-2.8974538646870514,-4.53711883218191
16,1.0,10.0,450,-1.5643382598433622,-1.4587156609316443,-1.4598382818279105
16,1.0,10.0,500,-2.183422718858648,-2.128590833772824,-1.6274724209589786
16,1.0,10.0,550,-1.8008845655418277,-1.847812380613316,-2.4961697044045006
16,1.0,10.0,600,-1.3662178341392406,-2.087152221746426,-1.3464159366885051
16,1.0,10.0,650,-1.8546427679853381,-1.3476602924720247,-1.633296972691943
16,1.0,10.0,700,-1.6486493918770113,-1.3883372178573223,-1.65472247861393
16,1.0,10.0,750,-1.4643988397210133,-1.1988899950870435,-1.375178497628929
16,1.0,10.0,800,-1.76713241645889,-1.508312165204394,-1.4728151675205856
16,1.0,10.0,850,-1.6033226406225225,-1.4649437557252,-1.3790980852058985
16,1.0,10.0,900,-1.4594280369587613,-1.3857875040738594,
16,1.0,10.0,950,-1.2213465321095125,,
16,1.0,11.0,50,-4.1485567282198526,-4.720256736371423,-3.7999489025249735
16,1.0,11.0,100,-2.4748139007929066,-2.608523950109681,-2.096249373014354
16,1.0,11.0,150,-2.8871631861451355,-2.617439042963054,-2.307830271622728
16,1.0,11.0,200,-2.225598853609283,-2.5173556505071755,-2.2866068584359622
16,1.0,11.0,250,-2.2758867598900996,-1.916903290509648,-2.578646708249195
16,1.0,11.0,300,-1.9292744434948261,-1.4285019910464403,-1.502159001940045
16,1.0,11.0,350,-1.4948666782317093,-1.3938630268568597,-1.4143973492263369
16,1.0,11.0,400,-1.687707330325887,-1.2020306729898136,-1.6487287396632693
16,1.0,11.0,450,-2.9073128806166078,-2.694504610999151,-2.331924694975665
16,1.0,11.0,500,-2.4419246534896746,-2.831506842973077,-2.692348019515547
16,1.0,11.0,550,-2.3938404589703466,-2.444017039776345,-2.2962693704663177
16,1.0,11.0,600,-2.32841072659417,-2.1419244887143685,-2.397133787583443
16,1.0,11.0,650,-2.318402020346735,-2.540909318874036,-2.117329392623252
16,1.0,11.0,700,-1.8598227439788857,-2.2167643266885078,-1.9559613860798377
16,1.0,11.0,750,-2.1271259122067514,-1.825578374319289,-2.104639106690174
16,1.0,11.0,800,-2.171849292733529,-1.7644781209289475,-1.935903380089607
16,1.0,11.0,850,-2.3515720531151363,-2.168596027191798,-2.0347511643993914
16,1.0,11.0,900,-1.8834984619647983,-2.1695820739524274,
16,1.0,11.0,950,-1.858499963339185,,
16,1.0,12.0,50,-6.146655762993424,-7.1193328612257005,-5.871485281728483
16,1.0,12.0,100,-2.419072488966295,-2.9267687860933957,-2.6577362535960978
16,1.0,12.0,150,-2.8323073942326222,-2.58286214398646,-2.527093862419267
16,1.0,12.0,200,-2.760744345055863,-2.389524831019666,-2.2179603482381487
