fid,iid,rep,alg_B50,alg_B100,alg_B150,alg_B200,alg_B250,alg_B300,alg_B350,alg_B400,alg_B450,alg_B500,alg_B550,alg_B600,alg_B650,alg_B700,alg_B750,alg_B800,alg_B850,alg_B900,alg_B950,alg_B1000
2,2.0,2.0,BFGS,Non-elitist,Elitist,Non-elitist,BFGS,Elitist,BFGS,PSO,DE,Non-elitist,BFGS,Elitist,BFGS,Elitist,PSO,Elitist,MLSL,Elitist,DE,Non-elitist
2,2.0,3.0,BFGS,BFGS,Non-elitist,Elitist,DE,Non-elitist,Non-elitist,MLSL,PSO,Non-elitist,BFGS,PSO,Non-elitist,Elitist,DE,MLSL,Non-elitist,BFGS,Non-elitist,Non-elitist
2,2.0,4.0,DE,DE,Non-elitist,DE,Elitist,DE,Non-elitist,BFGS,PSO,Non-elitist,MLSL,PSO,BFGS,DE,Elitist,MLSL,Elitist,BFGS,PSO,Non-elitist
2,2.0,5.0,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,BFGS,PSO,PSO,Non-elitist,BFGS,Elitist,BFGS,Elitist,MLSL,MLSL,Elitist,Elitist,BFGS,Non-elitist
2,2.0,6.0,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Non-elitist,DE,DE,Non-elitist,Elitist,MLSL,PSO,PSO,BFGS,DE,Elitist,Non-elitist,Non-elitist
2,2.0,7.0,Elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,Non-elitist,DE,MLSL,BFGS,Elitist,BFGS,DE,PSO,DE,Elitist,Non-elitist
2,2.0,8.0,PSO,BFGS,BFGS,Elitist,Elitist,Elitist,BFGS,Non-elitist,Non-elitist,DE,BFGS,Elitist,Elitist,Elitist,BFGS,PSO,Non-elitist,MLSL,Elitist,Non-elitist
2,2.0,9.0,PSO,BFGS,Non-elitist,Elitist,PSO,Elitist,PSO,Non-elitist,Non-elitist,MLSL,BFGS,BFGS,Non-elitist,DE,Elitist,DE,MLSL,Elitist,MLSL,Non-elitist
2,2.0,10.0,BFGS,DE,BFGS,BFGS,Non-elitist,MLSL,MLSL,Non-elitist,PSO,PSO,PSO,DE,Non-elitist,MLSL,Non-elitist,Elitist,PSO,Non-elitist,Elitist,Non-elitist
2,2.0,11.0,BFGS,DE,Elitist,BFGS,PSO,Non-elitist,DE,MLSL,BFGS,Non-elitist,MLSL,Elitist,Elitist,PSO,DE,MLSL,Non-elitist,PSO,Non-elitist,Non-elitist
2,2.0,12.0,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,PSO,BFGS,BFGS,PSO,BFGS,BFGS,MLSL,BFGS,Elitist,Non-elitist,PSO,PSO,Non-elitist
2,2.0,13.0,BFGS,BFGS,Elitist,Elitist,Non-elitist,PSO,BFGS,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,MLSL,DE,PSO,Non-elitist,BFGS,BFGS,Non-elitist
2,2.0,14.0,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,PSO,Non-elitist,Elitist,BFGS,BFGS,Non-elitist,DE,Non-elitist,MLSL,MLSL,BFGS,Elitist,Non-elitist
2,2.0,15.0,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,BFGS,MLSL,Non-elitist,PSO,BFGS,MLSL,DE,Elitist,DE,DE,PSO,MLSL,Non-elitist
2,2.0,16.0,BFGS,BFGS,DE,DE,Elitist,PSO,Elitist,Elitist,DE,BFGS,PSO,BFGS,DE,MLSL,MLSL,DE,MLSL,MLSL,Elitist,Non-elitist
2,2.0,17.0,BFGS,BFGS,Non-elitist,BFGS,Elitist,BFGS,Elitist,BFGS,Non-elitist,PSO,BFGS,PSO,Elitist,BFGS,Non-elitist,MLSL,DE,BFGS,Non-elitist,Non-elitist
2,2.0,18.0,PSO,BFGS,DE,BFGS,Elitist,MLSL,Non-elitist,MLSL,DE,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,MLSL,Elitist,BFGS,Non-elitist,Non-elitist
2,2.0,19.0,BFGS,Non-elitist,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,BFGS,BFGS,PSO,Non-elitist,Elitist,DE,MLSL,DE,PSO,Elitist,Non-elitist
2,3.0,0.0,Non-elitist,DE,BFGS,BFGS,MLSL,DE,BFGS,DE,MLSL,DE,Non-elitist,Non-elitist,BFGS,DE,Elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist
2,3.0,1.0,Non-elitist,PSO,DE,BFGS,Elitist,BFGS,DE,Elitist,Elitist,Non-elitist,BFGS,MLSL,BFGS,MLSL,Non-elitist,Non-elitist,MLSL,Non-elitist,PSO,Non-elitist
2,3.0,2.0,BFGS,Elitist,BFGS,Non-elitist,Non-elitist,DE,DE,Non-elitist,DE,MLSL,BFGS,PSO,Elitist,MLSL,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,Non-elitist
2,3.0,3.0,BFGS,BFGS,BFGS,BFGS,PSO,Elitist,Non-elitist,Non-elitist,PSO,MLSL,Non-elitist,Elitist,PSO,PSO,PSO,BFGS,MLSL,MLSL,MLSL,Non-elitist
2,3.0,4.0,BFGS,DE,Elitist,BFGS,Elitist,PSO,PSO,Non-elitist,MLSL,BFGS,BFGS,DE,MLSL,DE,PSO,Elitist,Non-elitist,Non-elitist,MLSL,Non-elitist
2,3.0,5.0,Elitist,Elitist,BFGS,Non-elitist,Elitist,PSO,BFGS,Non-elitist,PSO,BFGS,BFGS,Non-elitist,Elitist,Elitist,DE,DE,BFGS,PSO,Elitist,Non-elitist
2,3.0,6.0,PSO,PSO,BFGS,BFGS,BFGS,MLSL,Non-elitist,PSO,DE,MLSL,Elitist,PSO,BFGS,DE,MLSL,DE,MLSL,MLSL,Elitist,Non-elitist
2,3.0,7.0,BFGS,BFGS,Elitist,PSO,Elitist,Non-elitist,MLSL,DE,Non-elitist,MLSL,Non-elitist,Elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,MLSL,PSO,Non-elitist
2,3.0,8.0,Elitist,BFGS,Elitist,DE,BFGS,MLSL,DE,Elitist,MLSL,PSO,PSO,DE,Elitist,PSO,BFGS,Non-elitist,Elitist,Elitist,Non-elitist,Non-elitist
2,3.0,9.0,Non-elitist,Non-elitist,PSO,BFGS,DE,Non-elitist,DE,MLSL,MLSL,MLSL,DE,PSO,MLSL,Elitist,MLSL,BFGS,MLSL,PSO,Non-elitist,Non-elitist
2,3.0,10.0,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,BFGS,DE,Non-elitist,DE,Non-elitist,Elitist,BFGS,MLSL,PSO,Non-elitist,BFGS,PSO,BFGS,Non-elitist
2,3.0,11.0,PSO,Non-elitist,Non-elitist,MLSL,BFGS,BFGS,PSO,Elitist,BFGS,PSO,DE,Elitist,PSO,DE,PSO,BFGS,DE,Non-elitist,DE,Non-elitist
2,3.0,12.0,BFGS,Non-elitist,PSO,Non-elitist,BFGS,Non-elitist,Non-elitist,BFGS,PSO,DE,BFGS,DE,PSO,DE,MLSL,Non-elitist,Non-elitist,DE,Elitist,Non-elitist
2,3.0,13.0,BFGS,PSO,Elitist,Elitist,Elitist,MLSL,PSO,DE,Elitist,BFGS,Elitist,Elitist,Elitist,Non-elitist,DE,BFGS,BFGS,Non-elitist,MLSL,Non-elitist
2,3.0,14.0,Non-elitist,Non-elitist,MLSL,DE,Non-elitist,Elitist,Elitist,PSO,PSO,PSO,PSO,MLSL,Non-elitist,MLSL,Elitist,BFGS,Elitist,Non-elitist,MLSL,Non-elitist
2,3.0,15.0,Non-elitist,PSO,Elitist,Non-elitist,DE,PSO,Non-elitist,DE,DE,BFGS,MLSL,PSO,MLSL,Elitist,PSO,Elitist,PSO,Non-elitist,Elitist,Non-elitist
2,3.0,16.0,DE,DE,Non-elitist,BFGS,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Elitist,BFGS,PSO,Elitist,Elitist,BFGS,DE,Non-elitist,Non-elitist
2,3.0,17.0,Non-elitist,BFGS,MLSL,DE,BFGS,Elitist,DE,Elitist,Non-elitist,DE,Non-elitist,MLSL,BFGS,BFGS,PSO,Elitist,BFGS,MLSL,DE,Non-elitist
2,3.0,18.0,BFGS,BFGS,BFGS,BFGS,MLSL,Elitist,Non-elitist,DE,DE,MLSL,DE,MLSL,PSO,PSO,DE,Non-elitist,Elitist,BFGS,Non-elitist,Non-elitist
2,3.0,19.0,Elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,BFGS,DE,Elitist,MLSL,DE,Elitist,Elitist,DE,BFGS,BFGS,Non-elitist,MLSL,Non-elitist,Non-elitist
2,4.0,0.0,Non-elitist,PSO,Non-elitist,Elitist,Elitist,BFGS,Non-elitist,MLSL,PSO,BFGS,Non-elitist,BFGS,DE,PSO,BFGS,BFGS,Elitist,Non-elitist,BFGS,Non-elitist
2,4.0,1.0,BFGS,DE,DE,BFGS,BFGS,Non-elitist,DE,MLSL,Elitist,MLSL,MLSL,Non-elitist,Elitist,PSO,Elitist,Elitist,BFGS,BFGS,Non-elitist,Non-elitist
2,4.0,2.0,BFGS,DE,MLSL,MLSL,BFGS,BFGS,DE,DE,Elitist,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,PSO,PSO,Non-elitist
2,4.0,3.0,Non-elitist,PSO,BFGS,PSO,Non-elitist,PSO,MLSL,BFGS,PSO,BFGS,BFGS,Non-elitist,PSO,BFGS,BFGS,PSO,BFGS,Non-elitist,Non-elitist,Non-elitist
2,4.0,4.0,BFGS,MLSL,BFGS,DE,MLSL,MLSL,Elitist,MLSL,Non-elitist,MLSL,BFGS,MLSL,Elitist,DE,Elitist,Non-elitist,BFGS,DE,MLSL,Non-elitist
2,4.0,5.0,BFGS,Non-elitist,PSO,Non-elitist,BFGS,DE,DE,DE,PSO,BFGS,BFGS,Elitist,MLSL,PSO,PSO,MLSL,Elitist,MLSL,PSO,Non-elitist
2,4.0,6.0,BFGS,Elitist,DE,BFGS,BFGS,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,Elitist,MLSL,MLSL,BFGS,Elitist,DE,Non-elitist,BFGS,PSO,Non-elitist
2,4.0,7.0,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist,PSO,BFGS,DE,MLSL,BFGS,Non-elitist,Non-elitist,Non-elitist,DE,DE,MLSL,Non-elitist
2,4.0,8.0,BFGS,Non-elitist,Elitist,BFGS,Elitist,Elitist,PSO,Non-elitist,Non-elitist,BFGS,Elitist,Non-elitist,MLSL,Elitist,BFGS,BFGS,Elitist,BFGS,MLSL,Non-elitist
2,4.0,9.0,BFGS,BFGS,BFGS,BFGS,Non-elitist,DE,Non-elitist,Elitist,DE,Elitist,Elitist,BFGS,BFGS,Non-elitist,Elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist
2,4.0,10.0,BFGS,BFGS,Elitist,BFGS,MLSL,BFGS,Non-elitist,Non-elitist,DE,BFGS,BFGS,Non-elitist,Elitist,BFGS,Elitist,MLSL,MLSL,Non-elitist,PSO,Non-elitist
2,4.0,11.0,DE,BFGS,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,MLSL,PSO,Non-elitist,DE,BFGS,BFGS,Elitist,Elitist,MLSL,Non-elitist,Non-elitist,Non-elitist,Non-elitist
2,4.0,12.0,BFGS,PSO,BFGS,BFGS,MLSL,MLSL,MLSL,Elitist,Non-elitist,MLSL,BFGS,Non-elitist,BFGS,Elitist,Non-elitist,DE,Elitist,Elitist,BFGS,Non-elitist
2,4.0,13.0,BFGS,Elitist,Elitist,Non-elitist,Elitist,BFGS,PSO,MLSL,PSO,BFGS,MLSL,DE,BFGS,PSO,PSO,DE,BFGS,DE,MLSL,Non-elitist
2,4.0,14.0,BFGS,PSO,DE,PSO,Non-elitist,PSO,Non-elitist,MLSL,Non-elitist,BFGS,PSO,DE,MLSL,Elitist,BFGS,Non-elitist,PSO,MLSL,DE,Non-elitist
2,4.0,15.0,Non-elitist,PSO,BFGS,Elitist,BFGS,BFGS,DE,DE,PSO,Non-elitist,Elitist,MLSL,PSO,Non-elitist,Non-elitist,BFGS,BFGS,MLSL,PSO,Non-elitist
2,4.0,16.0,Non-elitist,BFGS,BFGS,MLSL,Elitist,Elitist,BFGS,MLSL,BFGS,Elitist,BFGS,BFGS,Non-elitist,Elitist,Elitist,Non-elitist,Elitist,DE,Non-elitist,Non-elitist
2,4.0,17.0,Non-elitist,DE,BFGS,BFGS,DE,PSO,BFGS,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,BFGS,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist
2,4.0,18.0,Non-elitist,BFGS,Elitist,Non-elitist,MLSL,Non-elitist,BFGS,DE,Elitist,BFGS,PSO,MLSL,DE,Elitist,DE,BFGS,Non-elitist,Elitist,Elitist,Non-elitist
2,4.0,19.0,BFGS,BFGS,MLSL,Elitist,Non-elitist,BFGS,Elitist,Elitist,MLSL,BFGS,PSO,Non-elitist,DE,Elitist,DE,BFGS,Non-elitist,DE,Elitist,Non-elitist
2,5.0,0.0,PSO,BFGS,Elitist,BFGS,DE,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,PSO,Non-elitist,DE,MLSL,PSO,BFGS,MLSL,MLSL,DE,Non-elitist
2,5.0,1.0,BFGS,Elitist,Non-elitist,DE,Elitist,DE,MLSL,MLSL,BFGS,BFGS,BFGS,Elitist,DE,BFGS,MLSL,PSO,MLSL,MLSL,Non-elitist,Non-elitist
2,5.0,2.0,Non-elitist,BFGS,Non-elitist,BFGS,Elitist,MLSL,Non-elitist,DE,Elitist,BFGS,Non-elitist,PSO,BFGS,MLSL,Non-elitist,DE,BFGS,DE,DE,Non-elitist
2,5.0,3.0,BFGS,BFGS,DE,BFGS,DE,Non-elitist,DE,MLSL,MLSL,PSO,PSO,PSO,BFGS,DE,Elitist,MLSL,PSO,DE,Non-elitist,Non-elitist
2,5.0,4.0,BFGS,BFGS,PSO,BFGS,MLSL,Elitist,BFGS,DE,DE,MLSL,MLSL,MLSL,BFGS,DE,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist
2,5.0,5.0,PSO,DE,Elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,PSO,Non-elitist,Elitist,PSO,PSO,Elitist,DE,Non-elitist,PSO,PSO,BFGS,Non-elitist
2,5.0,6.0,Elitist,Non-elitist,DE,PSO,PSO,MLSL,BFGS,PSO,BFGS,MLSL,BFGS,BFGS,BFGS,MLSL,BFGS,Non-elitist,DE,DE,Non-elitist,Non-elitist
2,5.0,7.0,Elitist,Non-elitist,PSO,BFGS,Non-elitist,Elitist,BFGS,PSO,BFGS,PSO,MLSL,Non-elitist,Elitist,Elitist,BFGS,BFGS,BFGS,DE,Non-elitist,Non-elitist
2,5.0,8.0,Elitist,BFGS,Elitist,MLSL,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,DE,PSO,Non-elitist,DE,Elitist,MLSL,Elitist,PSO,Non-elitist,Non-elitist
2,5.0,9.0,BFGS,BFGS,Elitist,Non-elitist,Elitist,Elitist,Non-elitist,BFGS,MLSL,Non-elitist,PSO,Non-elitist,DE,Non-elitist,BFGS,PSO,Elitist,BFGS,MLSL,Non-elitist
2,5.0,10.0,BFGS,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,DE,MLSL,Elitist,Non-elitist,PSO,DE,PSO,MLSL,BFGS,Non-elitist,PSO,Elitist,PSO,Non-elitist
2,5.0,11.0,BFGS,BFGS,Non-elitist,BFGS,DE,BFGS,MLSL,BFGS,Elitist,BFGS,Elitist,DE,Elitist,BFGS,BFGS,BFGS,Elitist,MLSL,Elitist,Non-elitist
2,5.0,12.0,BFGS,DE,BFGS,Non-elitist,BFGS,PSO,Non-elitist,MLSL,PSO,Elitist,DE,Elitist,DE,Elitist,Non-elitist,Elitist,MLSL,DE,Non-elitist,Non-elitist
2,5.0,13.0,PSO,DE,BFGS,PSO,MLSL,DE,Non-elitist,Elitist,Non-elitist,BFGS,DE,Elitist,Elitist,Non-elitist,PSO,DE,Elitist,BFGS,DE,Non-elitist
2,5.0,14.0,BFGS,BFGS,DE,BFGS,Non-elitist,Elitist,Non-elitist,PSO,BFGS,Elitist,Elitist,DE,BFGS,BFGS,BFGS,DE,DE,MLSL,DE,Non-elitist
2,5.0,15.0,BFGS,DE,Elitist,Non-elitist,Non-elitist,Elitist,DE,Elitist,BFGS,PSO,MLSL,BFGS,Elitist,DE,MLSL,DE,BFGS,MLSL,Non-elitist,Non-elitist
2,5.0,16.0,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,Elitist,Non-elitist,BFGS,PSO,Non-elitist,DE,BFGS,PSO,DE,PSO,DE,Non-elitist,MLSL,MLSL,Non-elitist
2,5.0,17.0,BFGS,DE,Non-elitist,Non-elitist,DE,BFGS,DE,Elitist,PSO,Elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Elitist,DE,Non-elitist,BFGS,DE,Non-elitist
2,5.0,18.0,PSO,BFGS,BFGS,Non-elitist,PSO,PSO,BFGS,Elitist,DE,Non-elitist,Non-elitist,Elitist,Non-elitist,BFGS,Non-elitist,BFGS,MLSL,BFGS,MLSL,Non-elitist
2,5.0,19.0,Non-elitist,PSO,BFGS,BFGS,Non-elitist,BFGS,Elitist,Non-elitist,PSO,Elitist,BFGS,Elitist,BFGS,BFGS,Elitist,BFGS,PSO,PSO,Elitist,Non-elitist
3,1.0,0.0,Non-elitist,Elitist,BFGS,BFGS,BFGS,Elitist,BFGS,Non-elitist,Elitist,MLSL,Non-elitist,Elitist,Non-elitist,MLSL,MLSL,PSO,MLSL,PSO,Elitist,Non-elitist
3,1.0,1.0,Non-elitist,Elitist,Non-elitist,BFGS,Non-elitist,Elitist,DE,MLSL,MLSL,BFGS,BFGS,Non-elitist,Non-elitist,DE,BFGS,PSO,BFGS,Elitist,PSO,Non-elitist
3,1.0,2.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Non-elitist,MLSL,PSO,Non-elitist,DE,MLSL,Non-elitist,DE,Non-elitist
3,1.0,3.0,Non-elitist,Elitist,Elitist,Non-elitist,Non-elitist,Elitist,BFGS,Non-elitist,BFGS,Elitist,DE,BFGS,Elitist,BFGS,DE,Non-elitist,Elitist,Non-elitist,MLSL,Non-elitist
3,1.0,4.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Elitist,PSO,Non-elitist,Elitist,MLSL,Elitist,BFGS,Elitist,Non-elitist,DE,PSO,MLSL,BFGS,Non-elitist
3,1.0,5.0,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,Elitist,BFGS,DE,MLSL,Non-elitist,PSO,Non-elitist,BFGS,Non-elitist,PSO,Elitist,MLSL,Non-elitist,Non-elitist
3,1.0,6.0,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,DE,Elitist,Elitist,BFGS,BFGS,BFGS,PSO,BFGS,Non-elitist
3,1.0,7.0,Elitist,BFGS,Non-elitist,BFGS,BFGS,Elitist,Non-elitist,BFGS,BFGS,BFGS,PSO,PSO,BFGS,Elitist,Non-elitist,BFGS,BFGS,DE,MLSL,Non-elitist
3,1.0,8.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Elitist,Elitist,Non-elitist,Non-elitist,BFGS,PSO,Elitist,Non-elitist,Elitist,Elitist,BFGS,PSO,BFGS,Non-elitist
3,1.0,9.0,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,PSO,Elitist,BFGS,BFGS,Non-elitist,DE,BFGS,Non-elitist
3,1.0,10.0,Non-elitist,BFGS,Non-elitist,BFGS,Elitist,BFGS,BFGS,BFGS,Elitist,MLSL,MLSL,Elitist,BFGS,DE,Elitist,Elitist,Elitist,Elitist,DE,Non-elitist
3,1.0,11.0,Non-elitist,Non-elitist,BFGS,BFGS,DE,Elitist,Non-elitist,DE,Elitist,PSO,Elitist,MLSL,Non-elitist,BFGS,MLSL,MLSL,Elitist,MLSL,MLSL,Non-elitist
3,1.0,12.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Elitist,Non-elitist,Non-elitist,BFGS,DE,PSO,Non-elitist,MLSL,MLSL,Elitist,PSO,Non-elitist,DE,Non-elitist
3,1.0,13.0,Elitist,Non-elitist,Elitist,BFGS,DE,Elitist,Elitist,Elitist,Non-elitist,PSO,Non-elitist,PSO,BFGS,PSO,Non-elitist,BFGS,Non-elitist,DE,Elitist,Non-elitist
3,1.0,14.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,BFGS,Elitist,DE,BFGS,DE,PSO,BFGS,MLSL,Elitist,DE,PSO,Non-elitist,MLSL,Non-elitist
3,1.0,15.0,Non-elitist,Non-elitist,BFGS,BFGS,DE,DE,Elitist,Elitist,Non-elitist,DE,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,BFGS,Non-elitist,PSO,Non-elitist
3,1.0,16.0,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,BFGS,BFGS,Non-elitist,DE,BFGS,DE,PSO,Non-elitist,PSO,Non-elitist,Non-elitist
3,1.0,17.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,MLSL,BFGS,DE,MLSL,Non-elitist
3,1.0,18.0,Non-elitist,Elitist,Non-elitist,BFGS,Elitist,Elitist,BFGS,Non-elitist,Non-elitist,MLSL,DE,MLSL,Elitist,DE,PSO,PSO,DE,Non-elitist,PSO,Non-elitist
3,1.0,19.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,PSO,BFGS,BFGS,BFGS,MLSL,PSO,BFGS,PSO,Non-elitist,MLSL,BFGS,Non-elitist,Elitist,Non-elitist
3,2.0,0.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,DE,BFGS,MLSL,PSO,Elitist,PSO,DE,MLSL,BFGS,Non-elitist
3,2.0,1.0,Elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,Non-elitist,BFGS,BFGS,Elitist,PSO,BFGS,PSO,Elitist,Elitist,MLSL,Non-elitist,Non-elitist
3,2.0,2.0,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,MLSL,DE,BFGS,MLSL,Non-elitist,BFGS,MLSL,BFGS,Non-elitist,DE,BFGS,MLSL,Non-elitist
3,2.0,3.0,Non-elitist,Non-elitist,Elitist,Non-elitist,BFGS,BFGS,BFGS,DE,BFGS,BFGS,Non-elitist,Elitist,DE,DE,PSO,Elitist,Elitist,Elitist,MLSL,Non-elitist
3,2.0,4.0,Non-elitist,Non-elitist,BFGS,Elitist,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,PSO,Elitist,Non-elitist,BFGS,Elitist,BFGS,Non-elitist
3,2.0,5.0,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,MLSL,DE,Elitist,MLSL,MLSL,PSO,Non-elitist,PSO,Elitist,Non-elitist,Elitist,Non-elitist
3,2.0,6.0,Non-elitist,Elitist,BFGS,BFGS,Elitist,BFGS,MLSL,Non-elitist,BFGS,BFGS,DE,Non-elitist,BFGS,MLSL,MLSL,DE,BFGS,DE,Non-elitist,Non-elitist
3,2.0,7.0,Elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,Non-elitist,BFGS,Non-elitist,BFGS,PSO,BFGS,DE,PSO,BFGS,BFGS,MLSL,DE,MLSL,Non-elitist
3,2.0,8.0,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,BFGS,DE,BFGS,PSO,BFGS,Elitist,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,Elitist,MLSL,Elitist,Non-elitist
3,2.0,9.0,Non-elitist,Elitist,Non-elitist,Non-elitist,PSO,Elitist,Elitist,Elitist,Elitist,Non-elitist,MLSL,BFGS,MLSL,MLSL,Non-elitist,PSO,PSO,PSO,Elitist,Non-elitist
3,2.0,10.0,Non-elitist,Elitist,BFGS,DE,Elitist,BFGS,Non-elitist,MLSL,DE,Elitist,MLSL,BFGS,Elitist,BFGS,MLSL,Elitist,Non-elitist,MLSL,BFGS,Non-elitist
3,2.0,11.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,BFGS,BFGS,MLSL,DE,MLSL,DE,MLSL,Non-elitist,Elitist,MLSL,BFGS,BFGS,BFGS,Non-elitist
3,2.0,12.0,Non-elitist,Elitist,Non-elitist,DE,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,DE,BFGS,BFGS,MLSL,Non-elitist,BFGS,DE,BFGS,Non-elitist
3,2.0,13.0,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,DE,Non-elitist,BFGS,MLSL,PSO,BFGS,BFGS,DE,Elitist,DE,Non-elitist,Non-elitist
3,2.0,14.0,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,PSO,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,DE,BFGS,Elitist,MLSL,MLSL,Non-elitist,Elitist,Non-elitist
3,2.0,15.0,Non-elitist,Elitist,DE,DE,Elitist,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,MLSL,BFGS,DE,Elitist,Non-elitist
3,2.0,16.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,Elitist,BFGS,DE,BFGS,DE,BFGS,Elitist,BFGS,Elitist,Non-elitist,PSO,Non-elitist,Elitist,Non-elitist
3,2.0,17.0,Non-elitist,Elitist,BFGS,DE,BFGS,BFGS,BFGS,BFGS,Elitist,BFGS,MLSL,MLSL,Elitist,PSO,DE,PSO,DE,MLSL,PSO,Non-elitist
3,2.0,18.0,Non-elitist,Elitist,Non-elitist,BFGS,DE,BFGS,Non-elitist,PSO,MLSL,DE,Elitist,DE,MLSL,DE,DE,Elitist,Elitist,BFGS,MLSL,Non-elitist
3,2.0,19.0,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,BFGS,Elitist,Non-elitist,BFGS,Elitist,Elitist,PSO,MLSL,PSO,Elitist,Elitist,MLSL,MLSL,Non-elitist
3,3.0,0.0,Non-elitist,Non-elitist,BFGS,BFGS,Elitist,BFGS,Elitist,BFGS,BFGS,Elitist,BFGS,Elitist,DE,PSO,PSO,BFGS,Non-elitist,DE,PSO,Non-elitist
3,3.0,1.0,Non-elitist,Non-elitist,BFGS,Elitist,BFGS,Non-elitist,BFGS,DE,Elitist,DE,BFGS,Non-elitist,Non-elitist,Elitist,DE,MLSL,BFGS,MLSL,Elitist,Non-elitist
3,3.0,2.0,Non-elitist,Non-elitist,Non-elitist,DE,BFGS,Elitist,Elitist,Elitist,Non-elitist,Non-elitist,Elitist,BFGS,Non-elitist,DE,Elitist,Elitist,PSO,PSO,Elitist,Non-elitist
3,3.0,3.0,Non-elitist,Non-elitist,DE,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,BFGS,Elitist,Non-elitist,Elitist,PSO,Elitist,Elitist,DE,Non-elitist
