fid,iid,rep,algorithm,budget,precision
2,4,10,PSO,50,62402325.33019611
2,4,10,BFGS,100,62981955.64865792
2,4,10,DE,100,64172324.89822848
2,4,10,Elitist,100,62924344.79887826
2,4,10,MLSL,100,68713530.52780503
2,4,10,Non-elitist,100,62509710.60192773
2,4,10,PSO,100,63603962.80992779
2,4,10,BFGS,150,62397163.1861799
2,4,10,DE,150,62484526.75263048
2,4,10,Elitist,150,62516688.68660807
2,4,10,MLSL,150,62519743.968983896
2,4,10,Non-elitist,150,62509710.60192773
2,4,10,PSO,150,62586580.04865157
2,4,10,BFGS,200,62422237.681568615
2,4,10,DE,200,62502656.94891472
2,4,10,Elitist,200,62477230.54257827
2,4,10,MLSL,200,62557025.67330583
2,4,10,Non-elitist,200,62509710.60192773
2,4,10,PSO,200,62594528.998899125
2,4,10,BFGS,250,62451684.04155249
2,4,10,DE,250,62543407.18128056
2,4,10,Elitist,250,62507637.41294853
2,4,10,MLSL,250,62584665.31826817
2,4,10,Non-elitist,250,62509710.60192773
2,4,10,PSO,250,62567946.40355807
2,4,10,BFGS,300,62481274.99158111
2,4,10,DE,300,62552589.04759475
2,4,10,Elitist,300,62521706.89428911
2,4,10,MLSL,300,62600155.508595146
2,4,10,Non-elitist,300,62509710.60192773
2,4,10,PSO,300,62553358.45736276
2,4,10,BFGS,350,62476278.25059797
2,4,10,DE,350,62508952.430258736
2,4,10,Elitist,350,62505059.0644464
2,4,10,MLSL,350,62510018.38713936
2,4,10,Non-elitist,350,62509710.60192773
2,4,10,PSO,350,62522277.143087655
2,4,10,BFGS,400,62485291.29099473
2,4,10,DE,400,62513735.02696325
2,4,10,Elitist,400,62506419.54421401
2,4,10,MLSL,400,62509983.20422312
2,4,10,Non-elitist,400,62509710.60192773
2,4,10,PSO,400,62532324.49752499
2,4,10,BFGS,450,62486771.09423412
2,4,10,DE,450,62516848.33213375
2,4,10,Elitist,450,62507254.89296424
2,4,10,MLSL,450,62504097.58311568
2,4,10,Non-elitist,450,62509710.60192773
2,4,10,PSO,450,62521819.40066579
2,4,10,BFGS,500,62490947.700053945
2,4,10,DE,500,62523850.13632522
2,4,10,Elitist,500,62506485.76540297
2,4,10,MLSL,500,62506359.0750768
2,4,10,Non-elitist,500,62509710.60192773
2,4,10,PSO,500,62523544.86088712
2,4,10,BFGS,550,62493523.78648123
2,4,10,DE,550,62523472.432352014
2,4,10,Elitist,550,62505352.76840917
2,4,10,MLSL,550,62509606.14982818
2,4,10,Non-elitist,550,62509710.60192773
2,4,10,PSO,550,62523472.432352014
2,4,10,BFGS,600,62497012.931603946
2,4,10,DE,600,62523224.910455465
2,4,10,Elitist,600,62507991.89122081
2,4,10,MLSL,600,62513119.26780558
2,4,10,Non-elitist,600,62509710.60192773
2,4,10,PSO,600,62523099.57380676
2,4,10,BFGS,650,62500596.438057445
2,4,10,DE,650,62522654.922501884
2,4,10,Elitist,650,62504586.77593687
2,4,10,MLSL,650,62516818.383474365
2,4,10,Non-elitist,650,62509710.60192773
2,4,10,PSO,650,62522642.039420456
2,4,10,BFGS,700,62502570.235861786
2,4,10,DE,700,62522002.647195965
2,4,10,Elitist,700,62508687.48724922
2,4,10,MLSL,700,62519866.58979339
2,4,10,Non-elitist,700,62509710.60192773
2,4,10,PSO,700,62522082.38605706
2,4,10,BFGS,750,62504996.93441903
2,4,10,DE,750,62520587.568955176
2,4,10,Elitist,750,62508677.05818733
2,4,10,MLSL,750,62520587.568955176
2,4,10,Non-elitist,750,62509710.60192773
2,4,10,PSO,750,62520574.42977247
2,4,10,BFGS,800,62508935.5159476
2,4,10,DE,800,62516725.93375992
2,4,10,Elitist,800,62509620.69146709
2,4,10,MLSL,800,62516740.13727281
2,4,10,Non-elitist,800,62509710.60192773
2,4,10,PSO,800,62516740.13727281
2,4,10,BFGS,850,62509481.41482388
2,4,10,DE,850,62512017.57980425
2,4,10,Elitist,850,62509864.08343992
2,4,10,MLSL,850,62512024.117589615
2,4,10,Non-elitist,850,62509710.60192773
2,4,10,PSO,850,62512024.117589615
2,4,10,BFGS,900,62509648.68465216
2,4,10,DE,900,62509806.58958596
2,4,10,Elitist,900,62509759.60631324
2,4,10,MLSL,900,62509806.58958596
2,4,10,Non-elitist,900,62509710.60192773
2,4,10,PSO,900,62509806.58958596
2,4,10,BFGS,950,62509716.8414118
2,4,10,DE,950,62509726.21128976
2,4,10,Elitist,950,62509721.12133981
2,4,10,MLSL,950,62509726.21128976
2,4,10,Non-elitist,950,62509710.60192773
2,4,10,PSO,950,62509726.21128976
2,4,10,BFGS,1000,62509710.60192773
2,4,10,DE,1000,62509710.60192773
2,4,10,Elitist,1000,62509710.60192773
2,4,10,MLSL,1000,62509710.60192773
2,4,10,Non-elitist,1000,62509710.60192773
2,4,10,PSO,1000,62509710.60192773
2,4,11,BFGS,50,17640276.305878285
2,4,11,DE,50,18427382.767302454
2,4,11,Elitist,50,19388711.9694812
2,4,11,MLSL,50,19909640.60602417
2,4,11,Non-elitist,50,18244257.96095287
2,4,11,PSO,50,18635501.72496812
2,4,11,BFGS,100,18054331.53022381
2,4,11,DE,100,18363027.889879804
2,4,11,Elitist,100,18414324.382194877
2,4,11,MLSL,100,20206471.1636824
2,4,11,Non-elitist,100,18244257.96095287
2,4,11,PSO,100,18512406.17098557
2,4,11,BFGS,150,18198183.32586332
2,4,11,DE,150,18419786.60979786
2,4,11,Elitist,150,18296702.43888456
2,4,11,MLSL,150,19467879.95016694
2,4,11,Non-elitist,150,18244257.96095287
2,4,11,PSO,150,18392752.4492488
2,4,11,BFGS,200,18204369.3851322
2,4,11,DE,200,18265570.83502659
2,4,11,Elitist,200,18280344.404712178
2,4,11,MLSL,200,18250598.194907904
2,4,11,Non-elitist,200,18244257.96095287
2,4,11,PSO,200,18278681.5498688
2,4,11,BFGS,250,18214740.902661137
2,4,11,DE,250,18287401.845689096
2,4,11,Elitist,250,18262095.502250876
2,4,11,MLSL,250,18255588.920861185
2,4,11,Non-elitist,250,18244257.96095287
2,4,11,PSO,250,18285828.962235745
2,4,11,BFGS,300,18222164.681162097
2,4,11,DE,300,18288939.944330186
2,4,11,Elitist,300,18272213.44912844
2,4,11,MLSL,300,18263333.76681608
2,4,11,Non-elitist,300,18244257.96095287
2,4,11,PSO,300,18294938.49951666
2,4,11,BFGS,350,18230335.72082815
2,4,11,DE,350,18282652.32283183
2,4,11,Elitist,350,18255187.156677853
2,4,11,MLSL,350,18272043.213789016
2,4,11,Non-elitist,350,18244257.96095287
2,4,11,PSO,350,18292442.879153434
2,4,11,BFGS,400,18235648.740143716
2,4,11,DE,400,18277419.527385555
2,4,11,Elitist,400,18242576.9849244
2,4,11,MLSL,400,18266899.217935152
2,4,11,Non-elitist,400,18244257.96095287
2,4,11,PSO,400,18295374.905876737
2,4,11,BFGS,450,18237230.418599542
2,4,11,DE,450,18258913.089163173
2,4,11,Elitist,450,18241768.114669465
2,4,11,MLSL,450,18250810.205765504
2,4,11,Non-elitist,450,18244257.96095287
2,4,11,PSO,450,18262964.856030542
2,4,11,BFGS,500,18239276.356749702
2,4,11,DE,500,18254953.05805077
2,4,11,Elitist,500,18241806.06517232
2,4,11,MLSL,500,18250987.9187852
2,4,11,Non-elitist,500,18244257.96095287
2,4,11,PSO,500,18258277.55267268
2,4,11,BFGS,550,18240985.64462755
2,4,11,DE,550,18252284.877076063
2,4,11,Elitist,550,18244385.349703964
2,4,11,MLSL,550,18250999.713634603
2,4,11,Non-elitist,550,18244257.96095287
2,4,11,PSO,550,18253348.82767426
2,4,11,BFGS,600,18243014.85362363
2,4,11,DE,600,18251710.99548407
2,4,11,Elitist,600,18244508.98436721
2,4,11,MLSL,600,18251605.44856468
2,4,11,Non-elitist,600,18244257.96095287
2,4,11,PSO,600,18251262.30889329
2,4,11,BFGS,650,18243683.849281754
2,4,11,DE,650,18249214.50857397
2,4,11,Elitist,650,18244386.65130076
2,4,11,MLSL,650,18248315.82435941
2,4,11,Non-elitist,650,18244257.96095287
2,4,11,PSO,650,18249035.82999688
2,4,11,BFGS,700,18244042.144727264
2,4,11,DE,700,18246183.93731365
2,4,11,Elitist,700,18244313.48046104
2,4,11,MLSL,700,18246035.08055248
2,4,11,Non-elitist,700,18244257.96095287
2,4,11,PSO,700,18246183.93731365
2,4,11,BFGS,750,18244175.4854068
2,4,11,DE,750,18244405.207770497
2,4,11,Elitist,750,18244247.40459512
2,4,11,MLSL,750,18244405.207770497
2,4,11,Non-elitist,750,18244257.96095287
2,4,11,PSO,750,18244405.207770497
2,4,11,BFGS,800,18244210.004673343
2,4,11,DE,800,18244345.0467936
2,4,11,Elitist,800,18244255.619300887
2,4,11,MLSL,800,18244345.0467936
2,4,11,Non-elitist,800,18244257.96095287
2,4,11,PSO,800,18244345.0467936
2,4,11,BFGS,850,18244238.096859083
2,4,11,DE,850,18244265.242610306
2,4,11,Elitist,850,18244257.539532542
2,4,11,MLSL,850,18244265.242610306
2,4,11,Non-elitist,850,18244257.96095287
2,4,11,PSO,850,18244265.242610306
2,4,11,BFGS,900,18244258.406029887
2,4,11,DE,900,18244259.722008582
2,4,11,Elitist,900,18244258.023288228
2,4,11,MLSL,900,18244259.722008582
2,4,11,Non-elitist,900,18244257.96095287
2,4,11,PSO,900,18244259.722008582
2,4,11,BFGS,950,18244257.936031528
2,4,11,DE,950,18244258.26062663
2,4,11,Elitist,950,18244258.02564829
2,4,11,MLSL,950,18244258.26062663
2,4,11,Non-elitist,950,18244257.96095287
2,4,11,PSO,950,18244258.26062663
2,4,11,BFGS,1000,18244257.96095287
2,4,11,DE,1000,18244257.96095287
2,4,11,Elitist,1000,18244257.96095287
2,4,11,MLSL,1000,18244257.96095287
2,4,11,Non-elitist,1000,18244257.96095287
2,4,11,PSO,1000,18244257.96095287
2,4,12,BFGS,50,102748953.60715568
2,4,12,DE,50,102928286.83396628
2,4,12,Elitist,50,103127254.99810667
2,4,12,MLSL,50,103186641.48969996
2,4,12,Non-elitist,50,102983491.61736985
2,4,12,PSO,50,102947923.0356518
2,4,12,BFGS,100,102830442.35364293
2,4,12,DE,100,102964849.64645918
2,4,12,Elitist,100,103045151.4362133
2,4,12,MLSL,100,103264894.72903717
2,4,12,Non-elitist,100,102983491.61736985
2,4,12,PSO,100,103025564.34959826
2,4,12,BFGS,150,102890960.88854468
2,4,12,DE,150,103075936.67075545
2,4,12,Elitist,150,103095927.47271374
2,4,12,MLSL,150,103343148.1241511
2,4,12,Non-elitist,150,102983491.61736985
2,4,12,PSO,150,103179644.14778432
2,4,12,BFGS,200,102953887.09572849
2,4,12,DE,200,102987793.16627674
2,4,12,Elitist,200,102968889.36622448
2,4,12,MLSL,200,103306811.0090122
2,4,12,Non-elitist,200,102983491.61736985
2,4,12,PSO,200,102979032.23697434
2,4,12,BFGS,250,102963934.79787804
2,4,12,DE,250,102982517.3945104
2,4,12,Elitist,250,102976639.67019685
2,4,12,MLSL,250,103011914.6107634
2,4,12,Non-elitist,250,102983491.61736985
2,4,12,PSO,250,102998635.68915036
2,4,12,BFGS,300,102969264.87759264
2,4,12,DE,300,102986885.215775
2,4,12,Elitist,300,102981205.19757695
2,4,12,MLSL,300,102984531.74382646
2,4,12,Non-elitist,300,102983491.61736985
2,4,12,PSO,300,102992551.68395926
2,4,12,BFGS,350,102972050.2172763
2,4,12,DE,350,102998420.06579465
2,4,12,Elitist,350,102986102.80176012
2,4,12,MLSL,350,102988508.76680894
2,4,12,Non-elitist,350,102983491.61736985
2,4,12,PSO,350,103001926.36709
2,4,12,BFGS,400,102974650.66237783
2,4,12,DE,400,103002285.26922512
2,4,12,Elitist,400,102982857.42625834
2,4,12,MLSL,400,102987631.8517452
2,4,12,Non-elitist,400,102983491.61736985
2,4,12,PSO,400,102996124.3923604
2,4,12,BFGS,450,102977550.12338546
2,4,12,DE,450,102994861.51453876
2,4,12,Elitist,450,102983216.37814105
2,4,12,MLSL,450,102987307.11522448
2,4,12,Non-elitist,450,102983491.61736985
2,4,12,PSO,450,102995294.78911632
2,4,12,BFGS,500,102978780.5403088
2,4,12,DE,500,102994314.92967711
2,4,12,Elitist,500,102983414.5543166
2,4,12,MLSL,500,102986824.65933014
2,4,12,Non-elitist,500,102983491.61736985
2,4,12,PSO,500,102991759.97698335
2,4,12,BFGS,550,102979930.18650223
2,4,12,DE,550,102992155.25920583
2,4,12,Elitist,550,102983010.83087668
2,4,12,MLSL,550,102986649.1765422
2,4,12,Non-elitist,550,102983491.61736985
2,4,12,PSO,550,102991859.58555745
2,4,12,BFGS,600,102981101.67043778
2,4,12,DE,600,102989171.9491279
2,4,12,Elitist,600,102983722.82087508
2,4,12,MLSL,600,102986040.57665248
2,4,12,Non-elitist,600,102983491.61736985
2,4,12,PSO,600,102988491.04524806
2,4,12,BFGS,650,102982110.59231
2,4,12,DE,650,102985355.60155062
2,4,12,Elitist,650,102983796.21108358
2,4,12,MLSL,650,102984310.62972136
2,4,12,Non-elitist,650,102983491.61736985
2,4,12,PSO,650,102985260.55697492
2,4,12,BFGS,700,102982241.5641468
2,4,12,DE,700,102983843.78323136
2,4,12,Elitist,700,102983561.68878646
2,4,12,MLSL,700,102983509.1123603
2,4,12,Non-elitist,700,102983491.61736985
2,4,12,PSO,700,102983843.78323136
2,4,12,BFGS,750,102982481.91119024
2,4,12,DE,750,102983668.23114732
2,4,12,Elitist,750,102983528.88583022
2,4,12,MLSL,750,102983668.23114732
2,4,12,Non-elitist,750,102983491.61736985
2,4,12,PSO,750,102983668.23114732
2,4,12,BFGS,800,102982674.70346431
2,4,12,DE,800,102983641.4593003
2,4,12,Elitist,800,102983513.34506458
2,4,12,MLSL,800,102983641.4593003
2,4,12,Non-elitist,800,102983491.61736985
2,4,12,PSO,800,102983641.4593003
2,4,12,BFGS,850,102983012.14100689
2,4,12,DE,850,102983593.44243784
2,4,12,Elitist,850,102983476.1522898
2,4,12,MLSL,850,102983593.44243784
2,4,12,Non-elitist,850,102983491.61736985
2,4,12,PSO,850,102983593.44243784
2,4,12,BFGS,900,102983380.33514464
2,4,12,DE,900,102983552.98720507
2,4,12,Elitist,900,102983490.33495095
2,4,12,MLSL,900,102983552.98720507
2,4,12,Non-elitist,900,102983491.61736985
2,4,12,PSO,900,102983552.98720507
2,4,12,BFGS,950,102983511.18528612
2,4,12,DE,950,102983525.66604288
2,4,12,Elitist,950,102983499.05539416
2,4,12,MLSL,950,102983525.66604288
2,4,12,Non-elitist,950,102983491.61736985
2,4,12,PSO,950,102983525.66604288
2,4,12,BFGS,1000,102983491.61736985
2,4,12,DE,1000,102983491.61736985
2,4,12,Elitist,1000,102983491.61736985
2,4,12,MLSL,1000,102983491.61736985
2,4,12,Non-elitist,1000,102983491.61736985
2,4,12,PSO,1000,102983491.61736985
2,4,13,BFGS,50,45690069.857516006
2,4,13,DE,50,47425274.68865799
2,4,13,Elitist,50,46792992.72325848
2,4,13,MLSL,50,50771674.37101752
2,4,13,Non-elitist,50,46021974.88711353
2,4,13,PSO,50,47616761.59255075
2,4,13,BFGS,100,45853650.16180456
2,4,13,DE,100,46743863.22689315
2,4,13,Elitist,100,46845556.43971827
2,4,13,MLSL,100,49894336.040356666
2,4,13,Non-elitist,100,46021974.88711353
2,4,13,PSO,100,47995742.01947679
2,4,13,BFGS,150,45901051.53972716
2,4,13,DE,150,46196223.05352767
2,4,13,Elitist,150,46020652.99334032
2,4,13,MLSL,150,46494126.1866646
2,4,13,Non-elitist,150,46021974.88711353
2,4,13,PSO,150,46347425.71186667
2,4,13,BFGS,200,45971455.01964329
2,4,13,DE,200,46075955.75350241
2,4,13,Elitist,200,46047368.31052183
2,4,13,MLSL,200,46229458.759182006
2,4,13,Non-elitist,200,46021974.88711353
2,4,13,PSO,200,46174602.0771772
2,4,13,BFGS,250,45994390.30114881
2,4,13,DE,250,46060376.04094894
2,4,13,Elitist,250,46029344.79250593
2,4,13,MLSL,250,46054232.19393727
2,4,13,Non-elitist,250,46021974.88711353
2,4,13,PSO,250,46069239.94153723
2,4,13,BFGS,300,45999325.70586625
2,4,13,DE,300,46044351.61732333
2,4,13,Elitist,300,46032770.48631444
2,4,13,MLSL,300,46034720.37297384
2,4,13,Non-elitist,300,46021974.88711353
2,4,13,PSO,300,46066022.25716359
2,4,13,BFGS,350,46007046.991625145
2,4,13,DE,350,46047025.6533333
2,4,13,Elitist,350,46027567.098145664
2,4,13,MLSL,350,46034614.75607581
2,4,13,Non-elitist,350,46021974.88711353
2,4,13,PSO,350,46062803.43691006
2,4,13,BFGS,400,46010814.046518505
2,4,13,DE,400,46050621.06455904
2,4,13,Elitist,400,46020851.60172574
2,4,13,MLSL,400,46030606.16444242
2,4,13,Non-elitist,400,46021974.88711353
2,4,13,PSO,400,46037482.75290092
2,4,13,BFGS,450,46015935.3566959
2,4,13,DE,450,46052043.98717751
2,4,13,Elitist,450,46021647.54816774
2,4,13,MLSL,450,46030647.92054097
2,4,13,Non-elitist,450,46021974.88711353
2,4,13,PSO,450,46046720.87797662
2,4,13,BFGS,500,46014580.938845135
2,4,13,DE,500,46034847.73370795
2,4,13,Elitist,500,46021626.75705733
2,4,13,MLSL,500,46027134.588846624
2,4,13,Non-elitist,500,46021974.88711353
2,4,13,PSO,500,46030071.40713708
2,4,13,BFGS,550,46016410.60457952
2,4,13,DE,550,46027196.935322985
2,4,13,Elitist,550,46022817.16496655
2,4,13,MLSL,550,46023376.77271845
2,4,13,Non-elitist,550,46021974.88711353
2,4,13,PSO,550,46028390.70755764
2,4,13,BFGS,600,46017190.8580949
2,4,13,DE,600,46023693.42439347
2,4,13,Elitist,600,46022037.156456925
2,4,13,MLSL,600,46021065.95117993
2,4,13,Non-elitist,600,46021974.88711353
2,4,13,PSO,600,46023577.38611106
2,4,13,BFGS,650,46018095.10294303
2,4,13,DE,650,46022989.103185534
2,4,13,Elitist,650,46022339.37360656
2,4,13,MLSL,650,46021353.50325253
2,4,13,Non-elitist,650,46021974.88711353
2,4,13,PSO,650,46022989.103185534
2,4,13,BFGS,700,46018806.68638871
2,4,13,DE,700,46022989.103185534
2,4,13,Elitist,700,46022092.53888415
2,4,13,MLSL,700,46022184.06049916
2,4,13,Non-elitist,700,46021974.88711353
2,4,13,PSO,700,46022989.103185534
2,4,13,BFGS,750,46019455.91170177
2,4,13,DE,750,46022954.75957127
2,4,13,Elitist,750,46022097.25607272
2,4,13,MLSL,750,46022954.75957127
2,4,13,Non-elitist,750,46021974.88711353
2,4,13,PSO,750,46022954.75957127
2,4,13,BFGS,800,46020292.633801125
2,4,13,DE,800,46022858.55844449
2,4,13,Elitist,800,46022203.273371205
2,4,13,MLSL,800,46022858.55844449
2,4,13,Non-elitist,800,46021974.88711353
2,4,13,PSO,800,46022858.55844449
2,4,13,BFGS,850,46021267.777645625
2,4,13,DE,850,46022737.64061049
2,4,13,Elitist,850,46021831.00358189
2,4,13,MLSL,850,46022737.64061049
2,4,13,Non-elitist,850,46021974.88711353
2,4,13,PSO,850,46022737.64061049
2,4,13,BFGS,900,46021563.10676158
2,4,13,DE,900,46022533.00104473
2,4,13,Elitist,900,46021954.80654018
2,4,13,MLSL,900,46022533.00104473
2,4,13,Non-elitist,900,46021974.88711353
2,4,13,PSO,900,46022533.00104473
2,4,13,BFGS,950,46022040.232317865
2,4,13,DE,950,46022168.75603983
2,4,13,Elitist,950,46021978.32436224
2,4,13,MLSL,950,46022168.75603983
2,4,13,Non-elitist,950,46021974.88711353
2,4,13,PSO,950,46022168.75603983
2,4,13,BFGS,1000,46021974.88711353
2,4,13,DE,1000,46021974.88711353
2,4,13,Elitist,1000,46021974.88711353
2,4,13,MLSL,1000,46021974.88711353
2,4,13,Non-elitist,1000,46021974.88711353
2,4,13,PSO,1000,46021974.88711353
2,4,14,BFGS,50,2745999.276149682
2,4,14,DE,50,4622071.486944087
2,4,14,Elitist,50,4151231.384715876
2,4,14,MLSL,50,6442295.4480791455
2,4,14,Non-elitist,50,3722968.070891041
2,4,14,PSO,50,4468468.388717748
2,4,14,BFGS,100,3016284.6775190188
2,4,14,DE,100,3741148.2092404375
2,4,14,Elitist,100,4294229.140080681
2,4,14,MLSL,100,5182869.991543134
2,4,14,Non-elitist,100,3722968.070891041
2,4,14,PSO,100,3912523.367971833
2,4,14,BFGS,150,3136192.010523405
2,4,14,DE,150,3581930.1954037
2,4,14,Elitist,150,3731891.543747876
2,4,14,MLSL,150,3719816.5406613513
2,4,14,Non-elitist,150,3722968.070891041
2,4,14,PSO,150,3781333.32511508
2,4,14,BFGS,200,3263258.1235534474
2,4,14,DE,200,3682227.697596756
2,4,14,Elitist,200,3688724.406741392
2,4,14,MLSL,200,3870177.283001057
2,4,14,Non-elitist,200,3722968.070891041
2,4,14,PSO,200,4268283.765035113
2,4,14,BFGS,250,3403166.58943169
2,4,14,DE,250,3771690.99097396
2,4,14,Elitist,250,3748649.289861256
2,4,14,MLSL,250,3958891.016306844
2,4,14,Non-elitist,250,3722968.070891041
2,4,14,PSO,250,4083867.83202295
2,4,14,BFGS,300,3464497.634290273
2,4,14,DE,300,3929710.872344584
2,4,14,Elitist,300,3825473.6603694647
2,4,14,MLSL,300,3920880.6710220296
2,4,14,Non-elitist,300,3722968.070891041
2,4,14,PSO,300,4119248.983472161
2,4,14,BFGS,350,3551897.9272606983
2,4,14,DE,350,4006136.4455400817
2,4,14,Elitist,350,3755585.1862071073
2,4,14,MLSL,350,3915741.577197276
2,4,14,Non-elitist,350,3722968.070891041
2,4,14,PSO,350,4318924.477893168
2,4,14,BFGS,400,3609765.474378077
2,4,14,DE,400,4019536.201981112
2,4,14,Elitist,400,3772893.879380015
2,4,14,MLSL,400,3995892.170491348
2,4,14,Non-elitist,400,3722968.070891041
2,4,14,PSO,400,4209216.366400455
2,4,14,BFGS,450,3698695.882414165
2,4,14,DE,450,4023202.172149195
2,4,14,Elitist,450,3742962.6088927495
2,4,14,MLSL,450,3998450.82918568
2,4,14,Non-elitist,450,3722968.070891041
2,4,14,PSO,450,4148321.872190438
2,4,14,BFGS,500,3695361.273652408
2,4,14,DE,500,3920568.479620916
2,4,14,Elitist,500,3720753.9905260815
2,4,14,MLSL,500,3885534.754272703
2,4,14,Non-elitist,500,3722968.070891041
2,4,14,PSO,500,3941643.039563784
2,4,14,BFGS,550,3722481.1812008894
2,4,14,DE,550,3795499.3909958433
2,4,14,Elitist,550,3722949.995313345
2,4,14,MLSL,550,3802001.961867408
2,4,14,Non-elitist,550,3722968.070891041
2,4,14,PSO,550,3802537.144735204
2,4,14,BFGS,600,3719175.6696860106
2,4,14,DE,600,3730770.019456256
2,4,14,Elitist,600,3723009.677826761
2,4,14,MLSL,600,3740071.492610556
2,4,14,Non-elitist,600,3722968.070891041
2,4,14,PSO,600,3739582.481922738
2,4,14,BFGS,650,3720435.5142288776
2,4,14,DE,650,3727275.6183026647
2,4,14,Elitist,650,3722936.287604116
2,4,14,MLSL,650,3725461.2859223713
2,4,14,Non-elitist,650,3722968.070891041
2,4,14,PSO,650,3726879.579261425
2,4,14,BFGS,700,3721320.6420978154
2,4,14,DE,700,3725737.524177784
2,4,14,Elitist,700,3723370.8025399153
2,4,14,MLSL,700,3726596.873501589
2,4,14,Non-elitist,700,3722968.070891041
2,4,14,PSO,700,3726478.709103053
2,4,14,BFGS,750,3721357.2600472495
2,4,14,DE,750,3723798.418233519
2,4,14,Elitist,750,3722900.832904842
2,4,14,MLSL,750,3723798.418233519
2,4,14,Non-elitist,750,3722968.070891041
2,4,14,PSO,750,3723798.418233519
2,4,14,BFGS,800,3721868.506322626
2,4,14,DE,800,3723496.7866795487
2,4,14,Elitist,800,3723025.671590285
2,4,14,MLSL,800,3723496.7866795487
2,4,14,Non-elitist,800,3722968.070891041
2,4,14,PSO,800,3723496.7866795487
2,4,14,BFGS,850,3722714.266308008
2,4,14,DE,850,3723360.557734627
2,4,14,Elitist,850,3722997.410108816
2,4,14,MLSL,850,3723360.557734627
2,4,14,Non-elitist,850,3722968.070891041
2,4,14,PSO,850,3723360.557734627
2,4,14,BFGS,900,3722859.606917408
2,4,14,DE,900,3723229.4215734033
2,4,14,Elitist,900,3722958.20773744
2,4,14,MLSL,900,3723229.4215734033
2,4,14,Non-elitist,900,3722968.070891041
2,4,14,PSO,900,3723229.4215734033
2,4,14,BFGS,950,3722986.5687656016
2,4,14,DE,950,3723062.542286638
2,4,14,Elitist,950,3722968.5270606223
2,4,14,MLSL,950,3723062.542286638
2,4,14,Non-elitist,950,3722968.070891041
2,4,14,PSO,950,3723062.542286638
2,4,14,BFGS,1000,3722968.070891041
2,4,14,DE,1000,3722968.070891041
2,4,14,Elitist,1000,3722968.070891041
2,4,14,MLSL,1000,3722968.070891041
2,4,14,Non-elitist,1000,3722968.070891041
2,4,14,PSO,1000,3722968.070891041
2,4,15,BFGS,50,70808817.99565329
2,4,15,DE,50,72443285.90767407
2,4,15,Elitist,50,70463552.17875174
2,4,15,MLSL,50,78300187.96343713
2,4,15,Non-elitist,50,70739810.58650824
2,4,15,PSO,50,72712120.15791051
2,4,15,BFGS,100,70391733.26949087
2,4,15,DE,100,70556428.5900571
2,4,15,Elitist,100,70507114.61977221
2,4,15,MLSL,100,71983940.79722305
2,4,15,Non-elitist,100,70739810.58650824
2,4,15,PSO,100,70656209.52739565
2,4,15,BFGS,150,70556206.04640073
2,4,15,DE,150,70664076.39544603
2,4,15,Elitist,150,70743788.4362252
2,4,15,MLSL,150,71390021.21105798
2,4,15,Non-elitist,150,70739810.58650824
2,4,15,PSO,150,70766751.07748814
2,4,15,BFGS,200,70693970.43448453
2,4,15,DE,200,70828939.11342654
2,4,15,Elitist,200,70777367.61863849
2,4,15,MLSL,200,71527498.93163784
